id,STAR_WHITE_DWARF,STAR_CATY_VAR,STAR_BROWN_DWARF,SERENDIPITY_RED,REDDEN_STD,STAR_BHB,GALAXY,SERENDIPITY_DISTANT,QSO,SKY,STAR_RED_DWARF,ROSAT_D,STAR_PN,SERENDIPITY_FIRST,STAR_CARBON,SPECTROPHOTO_STD,STAR_SUB_DWARF,SERENDIPITY_MANUAL,SERENDIPITY_BLUE,fiberID
200094,4.74E-06,2.68E-06,1.21E-06,2.11E-06,2.17E-06,5.83E-06,1.55E-05,1.23E-05,0.99982901,1.12E-06,1.91E-06,5.43E-05,9.91E-07,1.25E-05,2.26E-06,1.97E-06,1.27E-06,1.15E-06,4.70E-05,946
200095,1.70E-05,1.07E-06,4.70E-07,7.65E-07,1.25E-05,5.20E-05,3.01E-05,2.07E-06,0.000319399,4.33E-07,7.61E-07,0.000775567,3.84E-07,4.16E-06,9.63E-07,0.998777166,4.93E-07,4.52E-07,4.24E-06,450
200096,3.35E-05,7.26E-05,0.000184145,0.071361355,2.10E-05,2.52E-05,0.000817808,3.38E-05,0.00360169,6.95E-06,0.915777936,0.007636644,6.17E-06,0.000296341,4.35E-05,1.20E-05,1.52E-05,1.77E-05,3.66E-05,365
200097,0.000135974,3.57E-05,6.83E-05,0.000977961,2.64E-05,5.81E-05,0.00353232,0.001092986,0.989764393,2.31E-05,0.001206114,0.000835644,1.23E-05,0.001586691,3.05E-05,2.40E-05,1.56E-05,2.28E-05,0.000551179,233
200098,4.05E-06,2.26E-06,1.01E-06,1.98E-06,1.81E-06,3.16E-06,1.58E-05,4.86E-06,0.999836021,9.31E-07,2.06E-06,5.03E-05,8.24E-07,2.27E-05,1.88E-06,1.64E-06,1.06E-06,9.70E-07,4.67E-05,754
200099,0.00010577,4.69E-05,2.01E-05,3.27E-05,3.61E-05,8.60E-05,0.000242218,0.000109484,0.082284888,1.85E-05,3.25E-05,0.00958137,1.64E-05,0.022678361,3.75E-05,3.27E-05,2.11E-05,1.91E-05,0.88459819,110
200100,3.58E-05,1.21E-05,6.03E-06,9.81E-06,1.28E-05,2.30E-05,0.969729994,6.16E-05,0.001642147,5.55E-06,1.07E-05,0.026523177,4.93E-06,0.001846412,1.94E-05,9.81E-06,6.32E-06,6.76E-06,3.38E-05,229
200101,0.000235709,8.85E-05,4.09E-05,6.66E-05,0.000110785,0.000446931,0.000545177,0.000257128,0.825569878,3.76E-05,6.37E-05,0.07572044,3.34E-05,0.095915117,7.63E-05,6.66E-05,4.29E-05,3.88E-05,0.000643509,64
200102,0.000905678,3.14E-05,1.22E-05,1.99E-05,0.000104803,0.749831534,0.000706391,0.200287364,0.001858325,1.13E-05,1.98E-05,0.000983343,1.00E-05,5.96E-05,2.55E-05,3.23E-05,1.28E-05,1.17E-05,0.045075909,424
200103,0.000203618,9.60E-06,4.40E-06,7.15E-06,3.71E-05,5.14E-05,0.003812994,1.91E-05,0.008397037,4.03E-06,7.84E-06,0.024806133,3.58E-06,0.000459521,0.962104228,7.16E-06,4.61E-06,4.30E-06,5.62E-05,81
200104,0.000119951,8.81E-05,3.30E-05,7.56E-05,5.92E-05,0.000182162,0.002738167,0.000282105,0.781014903,3.03E-05,0.000278104,0.033434772,2.70E-05,0.001011777,6.84E-05,5.37E-05,3.46E-05,6.15E-05,0.180406685,8
200105,0.000142051,0.000138204,3.85E-05,6.27E-05,7.39E-05,0.000154021,0.002550888,0.00016828,0.247893754,3.54E-05,0.00026161,0.502432454,3.15E-05,0.239468653,0.000207589,6.27E-05,4.04E-05,4.82E-05,0.00618929,286
200106,0.000203076,4.67E-05,1.42E-05,2.29E-05,2.55E-05,5.39E-05,0.000166912,0.002578364,0.004640716,1.30E-05,3.03E-05,0.000999581,5.30E-05,0.000324634,2.64E-05,2.31E-05,1.49E-05,0.000374258,0.990388578,233
200107,0.000134576,1.55E-06,6.79E-07,1.11E-06,7.97E-06,0.000606938,3.92E-05,5.84E-06,0.00108694,6.25E-07,1.10E-06,0.000867939,5.55E-07,1.87E-05,1.41E-06,0.997174824,7.12E-07,6.54E-07,4.87E-05,380
200108,9.65E-07,1.78E-06,2.48E-06,1.95E-06,8.97E-07,1.40E-06,1.73E-05,4.35E-06,0.000385256,2.95E-07,0.999414699,0.000139568,2.62E-07,8.86E-06,1.77E-06,5.21E-07,5.01E-07,6.99E-07,1.64E-05,268
200109,2.79E-05,1.68E-05,9.56E-06,1.41E-05,1.55E-05,2.66E-05,0.000294338,6.16E-05,0.909833091,7.29E-06,1.29E-05,0.082055146,6.48E-06,0.007452374,0.000103678,1.29E-05,8.33E-06,7.81E-06,3.36E-05,1000
200110,0.034007712,9.50E-05,3.09E-05,5.03E-05,0.003243939,0.000176417,0.817696848,0.000132931,0.047958118,2.84E-05,5.01E-05,0.095450768,2.52E-05,0.00026569,8.61E-05,0.000166841,3.25E-05,6.76E-05,0.000434648,362
200111,7.23E-06,2.50E-06,7.09E-07,3.93E-06,1.01E-06,1.33E-06,3.35E-05,2.61E-06,0.000392808,3.37E-07,2.71E-05,0.000259339,3.00E-07,1.20E-05,4.95E-06,6.14E-07,0.999246458,3.77E-07,2.88E-06,451
200112,4.39E-05,7.70E-07,3.55E-07,5.77E-07,1.54E-06,7.54E-06,0.998846225,1.90E-06,0.000691646,3.27E-07,7.16E-07,0.000310759,2.90E-07,3.85E-05,5.11E-05,5.37E-07,3.72E-07,3.58E-07,2.61E-06,275
200113,0.002472012,0.001917336,4.44E-05,7.22E-05,7.97E-05,0.000219732,0.000600431,0.005589383,0.300179846,4.08E-05,7.18E-05,0.050096623,3.63E-05,0.033966584,8.28E-05,7.23E-05,4.66E-05,4.21E-05,0.604369022,184
200114,3.06E-05,1.09E-06,5.03E-07,8.19E-07,1.14E-06,4.20E-06,0.998176662,2.21E-06,0.001190924,4.64E-07,8.14E-07,0.000557874,4.12E-07,2.69E-05,9.39E-07,1.12E-06,5.28E-07,5.14E-07,2.31E-06,488
200115,2.04E-05,1.00E-06,2.91E-07,4.74E-07,1.73E-06,1.42E-06,0.999329339,8.94E-06,0.000237539,2.68E-07,4.71E-07,0.000333976,2.38E-07,1.64E-05,4.38E-05,4.39E-07,3.05E-07,3.08E-07,2.58E-06,375
200116,0.000273365,0.000581917,8.94E-05,0.000218977,0.000231148,0.000312434,0.064817979,0.000685969,0.167325687,8.18E-05,0.00015948,0.74450339,7.28E-05,0.018975386,0.000778661,0.00014555,0.000129921,8.79E-05,0.000528249,110
200117,2.57E-05,2.86E-06,9.90E-07,1.61E-06,2.72E-06,8.58E-06,0.995464246,5.57E-06,0.000608764,9.11E-07,1.76E-06,0.002211773,8.09E-07,0.000541759,0.001113825,1.51E-06,1.04E-06,9.67E-07,4.58E-06,46
200118,0.000453254,9.50E-06,3.82E-06,6.22E-06,1.05E-05,2.48E-05,0.00522243,2.70E-05,0.017540891,3.51E-06,6.82E-06,0.012616916,3.12E-06,0.001228385,0.962802744,6.23E-06,4.09E-06,3.74E-06,2.60E-05,254
200119,0.000621167,0.000184207,8.81E-05,0.000143406,0.000183849,0.001100579,0.000690882,0.002022226,0.869383343,8.09E-05,0.000142593,0.070699648,7.20E-05,0.004495377,0.000164437,0.000143519,9.24E-05,8.36E-05,0.049607626,635
200120,0.001665376,0.000206388,4.44E-05,7.30E-05,8.88E-05,0.000319633,0.003601142,0.003878603,0.779407166,4.07E-05,7.91E-05,0.106311777,3.62E-05,0.103350538,0.000229213,7.22E-05,4.65E-05,6.78E-05,0.000481414,47
200121,1.83E-06,3.25E-06,5.14E-06,0.000730019,1.28E-06,2.10E-06,2.47E-05,3.11E-06,0.000379068,4.45E-07,0.998752871,5.56E-05,3.95E-07,3.01E-05,3.31E-06,7.88E-07,7.61E-07,1.54E-06,3.60E-06,580
200122,1.23E-05,2.07E-05,2.39E-05,3.33E-05,8.37E-06,9.89E-06,0.00140509,1.39E-05,0.001372885,2.73E-06,0.991427501,0.005509349,2.42E-06,0.000101381,2.06E-05,4.83E-06,9.78E-06,4.11E-06,1.70E-05,611
200123,6.31E-06,0.9974331,6.24E-07,1.01E-06,3.83E-06,6.40E-06,0.000107032,2.71E-06,0.000727479,5.71E-07,1.11E-06,0.001615828,5.07E-07,5.99E-05,1.51E-05,1.54E-06,1.08E-06,6.28E-07,1.52E-05,499
200124,0.002439408,2.08E-05,8.22E-06,1.34E-05,0.971060496,0.002784563,0.000471638,4.26E-05,0.00972215,7.56E-06,1.33E-05,0.012980407,6.71E-06,0.000317008,1.69E-05,1.34E-05,8.62E-06,7.80E-06,6.50E-05,356
200125,1.49E-05,1.01E-05,3.32E-06,5.41E-06,5.97E-06,1.21E-05,4.93E-05,1.46E-05,0.97978767,3.05E-06,5.38E-06,0.008856766,2.71E-06,0.01108848,1.02E-05,5.41E-06,3.49E-06,3.16E-06,0.000118064,786
200126,4.75E-05,0.886282395,7.24E-06,1.18E-05,3.04E-05,3.99E-05,0.001979644,3.23E-05,0.059996418,6.66E-06,1.29E-05,0.042235733,5.91E-06,0.000458133,1.89E-05,1.18E-05,7.60E-06,1.35E-05,0.008801365,345
200127,0.001442848,4.04E-05,1.50E-05,2.44E-05,0.000818402,0.00411759,0.001449372,0.000191168,0.007268995,1.38E-05,2.43E-05,0.046816854,1.23E-05,0.000110716,3.12E-05,0.937399358,1.57E-05,1.44E-05,0.000193179,573
200128,0.036897282,2.22E-05,8.30E-06,1.35E-05,0.000244575,5.77E-05,0.007911955,3.58E-05,0.00513365,7.62E-06,1.34E-05,0.011284003,6.77E-06,9.56E-05,0.938132059,7.49E-05,8.71E-06,9.36E-06,4.26E-05,317
200129,0.001205683,2.08E-05,7.98E-06,1.30E-05,0.976699327,0.002448847,0.000190214,0.000218621,0.003175318,7.35E-06,1.29E-05,0.015752703,6.53E-06,9.31E-05,1.65E-05,2.33E-05,8.37E-06,7.68E-06,9.18E-05,33
200130,0.000509364,0.000543638,2.18E-05,3.54E-05,3.99E-05,0.000488231,0.000276143,0.00028164,0.941969658,2.00E-05,3.54E-05,0.047330825,1.78E-05,0.001212329,4.90E-05,3.54E-05,2.28E-05,2.06E-05,0.00709005,146
200131,1.70E-05,3.15E-06,1.07E-06,1.74E-06,4.97E-06,7.98E-06,0.994951749,4.88E-06,0.000452925,9.84E-07,1.91E-06,0.003727688,8.73E-07,0.000537059,0.000271764,1.69E-06,1.12E-06,1.29E-06,1.02E-05,281
200132,0.005542069,5.58E-05,2.45E-05,3.99E-05,0.000269975,0.951803288,0.003611371,0.000257698,0.011879443,2.25E-05,3.96E-05,0.015627014,2.00E-05,0.000404468,5.05E-05,0.009763511,2.57E-05,2.36E-05,0.000538973,8
200133,0.000110939,4.45E-05,1.33E-05,2.16E-05,3.26E-05,5.09E-05,0.798414915,0.000117059,0.013047453,1.22E-05,2.37E-05,0.007541449,1.08E-05,0.180141751,0.000169804,2.16E-05,1.39E-05,1.34E-05,0.000198326,249
200134,0.000661554,3.74E-06,1.57E-06,2.59E-06,3.17E-06,3.23E-05,3.64E-05,1.64E-05,0.996777622,1.44E-06,2.54E-06,0.001784067,1.28E-06,0.000140462,0.000520222,2.56E-06,1.65E-06,1.64E-06,8.80E-06,740
200135,9.57E-06,4.39E-06,1.83E-06,6.44E-06,3.29E-06,5.69E-06,0.000144134,1.30E-05,0.999492008,3.95E-06,0.000113694,9.44E-05,1.51E-06,5.26E-05,3.42E-06,2.98E-06,1.92E-06,2.36E-06,4.27E-05,972
200136,0.00413535,0.002084852,3.37E-05,5.48E-05,6.17E-05,0.000817671,0.000589761,0.009109341,0.145342673,3.09E-05,5.24E-05,0.035961845,2.75E-05,0.009889816,6.85E-05,5.48E-05,3.53E-05,3.19E-05,0.791617197,248
200137,7.66E-05,8.48E-06,2.97E-06,4.84E-06,1.68E-05,1.21E-05,0.990993067,2.19E-05,0.003165939,2.73E-06,5.81E-06,0.0048016,2.43E-06,0.000121741,0.000716885,2.21E-05,3.12E-06,3.15E-06,1.78E-05,299
200138,0.003192902,3.14E-05,1.23E-05,2.00E-05,0.950787605,0.003346781,0.000741325,6.43E-05,0.024541368,1.13E-05,1.99E-05,0.016630872,1.01E-05,0.000182136,2.63E-05,2.00E-05,1.29E-05,1.17E-05,0.000336727,209
200139,9.34E-07,1.71E-06,1.87E-06,2.49E-06,7.45E-07,1.43E-06,6.84E-05,1.49E-06,0.000336272,2.88E-07,0.999463767,0.000108485,2.56E-07,5.70E-06,1.77E-06,5.09E-07,4.61E-07,2.04E-06,1.37E-06,276
200140,0.005280872,4.52E-05,1.77E-05,2.88E-05,0.916294513,0.029957813,0.002397769,9.86E-05,0.011512976,1.63E-05,2.86E-05,0.033903252,1.45E-05,0.000173027,3.64E-05,2.88E-05,1.86E-05,1.68E-05,0.000129556,174
200141,0.235839258,5.71E-05,1.24E-05,2.27E-05,2.23E-05,0.000114968,7.43E-05,0.659381296,0.001395909,1.14E-05,2.02E-05,0.002757371,1.02E-05,0.000261594,2.32E-05,2.02E-05,1.30E-05,0.000181786,0.099780673,345
200142,1.30E-06,4.15E-06,5.83E-06,6.06E-06,1.39E-06,1.45E-06,5.23E-05,3.33E-06,0.000289326,3.91E-07,0.999527124,9.00E-05,3.47E-07,6.50E-06,2.99E-06,6.92E-07,7.80E-07,4.38E-07,5.59E-06,616
200143,0.003803453,4.31E-05,1.60E-05,2.61E-05,3.87E-05,0.863862258,0.000166835,9.98E-05,0.091953543,1.47E-05,2.59E-05,0.018136329,1.31E-05,0.011193716,3.45E-05,2.61E-05,1.68E-05,1.52E-05,0.010514076,515
200144,0.000194854,0.000312335,3.82E-05,6.22E-05,6.86E-05,0.000132832,0.000487468,0.000182511,0.105007979,3.51E-05,0.000131755,0.021149648,3.12E-05,0.171452579,7.13E-05,6.22E-05,4.01E-05,3.62E-05,0.700503072,457
200145,2.65E-05,2.15E-05,9.29E-06,2.33E-05,2.03E-05,3.88E-05,0.00037468,4.24E-05,0.997496645,8.57E-06,0.000142956,0.000602859,7.60E-06,0.000293081,1.73E-05,1.51E-05,9.83E-06,8.82E-06,0.000840431,171
200146,2.02E-05,0.996031289,9.76E-07,2.87E-06,5.49E-06,3.94E-06,0.000824187,6.02E-06,0.000985781,8.97E-07,1.74E-06,0.001759598,7.96E-07,3.01E-05,1.69E-05,4.42E-06,3.99E-06,1.02E-06,0.000299875,130
200147,0.000260475,1.93E-06,8.46E-07,1.38E-06,1.34E-05,4.71E-05,5.07E-05,9.77E-06,0.000920077,7.79E-07,1.37E-06,0.000341878,6.92E-07,9.98E-06,1.75E-06,0.998329741,8.88E-07,8.14E-07,6.52E-06,495
200148,0.000353443,0.000430083,3.35E-05,5.45E-05,6.01E-05,0.000541894,0.000196618,0.000198011,0.106562641,3.08E-05,5.42E-05,0.025304024,2.73E-05,0.015360807,6.25E-05,5.46E-05,3.51E-05,3.18E-05,0.850608028,108
200149,5.75E-05,1.22E-06,4.84E-07,7.88E-07,3.51E-06,1.96E-06,0.997879296,2.69E-06,0.000824735,4.45E-07,7.38E-07,0.001105448,3.95E-07,7.17E-06,0.000109463,7.51E-07,5.08E-07,5.12E-07,2.34E-06,141
200150,1.99E-06,2.73E-06,3.81E-07,7.41E-07,1.12E-06,1.36E-06,5.11E-05,1.83E-06,0.000512809,3.48E-07,1.11E-06,0.000526314,3.10E-07,1.72E-05,7.54E-06,6.20E-07,0.99886727,3.86E-07,4.83E-06,437
200151,6.47E-05,5.05E-05,1.88E-05,3.06E-05,3.37E-05,7.23E-05,0.000137762,8.12E-05,0.073490397,1.73E-05,3.05E-05,0.019231552,1.53E-05,0.005897419,3.50E-05,3.06E-05,1.97E-05,1.83E-05,0.900724415,335
200152,0.000105125,6.17E-05,2.34E-05,4.27E-05,4.19E-05,0.000222408,0.000211857,0.000565982,0.159910045,2.15E-05,3.80E-05,0.028743858,1.90E-05,0.02393467,4.36E-05,3.80E-05,2.45E-05,2.40E-05,0.785927766,353
200153,0.003186084,1.62E-05,6.92E-06,1.11E-05,0.975056796,0.000123558,0.000889283,4.77E-05,0.010730601,6.36E-06,1.12E-05,0.007463481,5.65E-06,0.000123365,1.66E-05,1.13E-05,7.26E-06,6.56E-06,0.002279972,130
200154,7.84E-06,1.50E-06,3.44E-07,5.60E-07,1.70E-06,2.63E-06,0.999369633,2.14E-06,0.00029834,3.16E-07,6.87E-07,0.000257619,2.81E-07,3.97E-05,1.36E-05,5.87E-07,3.61E-07,3.41E-07,1.84E-06,572
200155,0.000702204,7.95E-05,2.81E-05,4.58E-05,5.05E-05,9.57E-05,0.00021442,0.000710194,0.11220107,2.59E-05,4.57E-05,0.017183745,2.30E-05,0.056928357,5.25E-05,4.58E-05,2.95E-05,2.65E-05,0.811511442,33
200156,4.81E-05,1.51E-05,1.20E-06,1.96E-06,4.65E-06,0.000146037,2.43E-05,7.13E-06,0.998830335,1.11E-06,1.95E-06,0.000675751,9.83E-07,2.82E-05,2.80E-06,1.96E-06,1.26E-06,1.14E-06,0.000206046,758
200157,0.00014392,0.000129607,3.56E-05,5.86E-05,6.95E-05,0.000182506,0.125188647,0.000155884,0.025662267,3.27E-05,6.33E-05,0.041793422,2.90E-05,0.80581058,0.000289914,5.79E-05,3.74E-05,3.57E-05,0.000223547,443
200158,0.000208741,0.000168639,2.79E-05,4.54E-05,5.01E-05,0.000102118,0.000168013,0.00015077,0.087137319,2.57E-05,4.53E-05,0.002461883,2.28E-05,0.005820704,5.21E-05,4.54E-05,2.93E-05,2.65E-05,0.903411444,266
200159,0.00022995,7.59E-06,1.80E-06,2.92E-06,9.79E-06,2.27E-05,0.992806522,8.63E-06,0.00123049,1.65E-06,2.91E-06,0.00540874,1.46E-06,4.81E-05,0.00017999,2.42E-05,1.88E-06,2.03E-06,8.62E-06,128
200160,0.000913398,0.000872754,0.000101523,0.000165189,0.00026421,0.001028292,0.019564532,0.000559077,0.121666546,9.30E-05,0.001024421,0.659031106,8.28E-05,0.183629917,0.009217934,0.000165324,0.000108028,9.92E-05,0.001412702,441
200161,3.52E-06,2.09E-06,9.35E-07,1.52E-06,1.68E-06,3.01E-06,1.36E-05,6.62E-06,0.9994913,8.60E-07,1.52E-06,0.000111668,7.65E-07,2.78E-05,1.75E-06,1.52E-06,9.81E-07,8.85E-07,0.00032801,756
200162,1.12E-05,2.37E-06,5.90E-07,9.60E-07,3.72E-06,2.46E-06,0.998587639,2.54E-06,0.000375233,5.42E-07,1.05E-06,0.000812829,4.81E-07,1.64E-05,0.000171451,5.85E-06,6.19E-07,6.24E-07,3.44E-06,244
200163,6.43E-05,2.13E-06,9.19E-07,1.50E-06,2.92E-05,0.000581811,3.53E-05,4.94E-06,0.000476305,8.46E-07,1.49E-06,0.000786247,7.51E-07,2.37E-05,1.95E-06,0.997884638,9.64E-07,8.77E-07,0.000102134,335
200164,0.001257073,1.72E-05,7.27E-06,1.18E-05,0.000195641,8.56E-05,0.972057686,5.15E-05,0.023130745,6.70E-06,1.18E-05,0.00293579,5.94E-06,0.000147465,1.55E-05,1.39E-05,7.62E-06,6.89E-06,3.38E-05,600
200165,0.006516406,6.37E-05,2.50E-05,4.06E-05,0.136573281,0.807493937,0.00106402,0.000156288,0.040917175,2.30E-05,4.04E-05,0.005715063,2.04E-05,0.000259209,5.19E-05,6.11E-05,2.62E-05,2.37E-05,0.000928708,209
200166,2.18E-05,1.06E-06,4.58E-07,7.46E-07,6.14E-06,0.000210107,0.000101263,2.24E-06,0.000267387,4.22E-07,7.42E-07,0.001185621,3.75E-07,4.52E-06,1.04E-06,0.998190745,4.81E-07,4.41E-07,4.39E-06,98
200167,0.000871417,2.65E-05,1.04E-05,1.69E-05,0.958992125,0.013496059,0.001170254,5.36E-05,0.00379844,9.59E-06,1.68E-05,0.02125099,8.51E-06,7.18E-05,2.15E-05,4.03E-05,1.09E-05,1.00E-05,0.000123741,471
200168,7.45E-06,2.03E-06,4.16E-07,6.78E-07,2.13E-06,2.16E-06,0.998957363,1.81E-06,0.000524359,3.84E-07,7.60E-07,0.000459821,3.41E-07,3.20E-05,3.43E-06,1.11E-06,4.37E-07,4.24E-07,2.87E-06,93
200169,1.61E-05,8.10E-06,3.73E-06,6.07E-06,8.53E-06,1.87E-05,2.52E-05,1.67E-05,0.98156496,3.43E-06,6.03E-06,0.001225586,3.04E-06,0.001043263,6.96E-06,6.07E-06,3.91E-06,3.54E-06,0.016030087,742
200170,1.90E-05,1.54E-05,9.05E-06,5.10E-05,1.16E-05,2.16E-05,0.000268884,3.72E-05,0.99821141,5.98E-06,0.000102477,0.000567795,5.30E-06,0.000366456,1.21E-05,1.06E-05,6.85E-06,6.19E-06,0.000271188,478
200171,8.76E-05,5.77E-05,2.59E-05,4.21E-05,4.64E-05,8.59E-05,0.00018947,0.000112378,0.951610249,2.38E-05,4.19E-05,0.005296515,2.11E-05,0.013450947,4.83E-05,4.21E-05,2.71E-05,2.45E-05,0.028765923,991
200172,7.97E-05,6.38E-05,2.24E-05,4.13E-05,4.02E-05,7.02E-05,0.000281834,0.001849862,0.994134658,2.07E-05,6.57E-05,0.000876141,0.000153252,0.000652077,4.18E-05,3.65E-05,2.35E-05,2.13E-05,0.001524995,230
200173,0.000210694,2.18E-06,8.88E-07,1.45E-06,6.64E-05,0.000370465,5.95E-05,5.66E-06,0.000966054,8.18E-07,1.44E-06,0.000641868,7.26E-07,6.59E-06,1.83E-06,0.997631125,9.32E-07,8.55E-07,3.05E-05,388
200174,9.35E-07,1.64E-06,3.69E-06,6.54E-06,1.46E-06,1.03E-06,9.94E-06,2.09E-06,0.000138133,2.85E-07,0.999430566,0.000364671,2.53E-07,3.27E-05,2.61E-06,5.04E-07,4.12E-07,7.65E-07,1.74E-06,531
200175,0.001357287,6.42E-05,2.83E-05,4.61E-05,0.000122713,0.939975806,0.00175579,0.041902467,0.003978798,2.61E-05,4.58E-05,0.003395161,2.31E-05,0.00014418,5.84E-05,0.000471825,2.97E-05,2.74E-05,0.006546916,170
200176,0.000287927,2.90E-05,1.11E-05,1.81E-05,0.97061647,0.001322776,0.000369144,5.86E-05,0.006789846,1.02E-05,1.74E-05,0.019077939,9.08E-06,0.000766813,2.42E-05,0.00043479,1.16E-05,1.07E-05,0.000134416,70
200177,5.12E-05,1.10E-06,4.73E-07,1.20E-06,4.28E-06,6.00E-06,0.998157273,2.04E-06,0.00047184,4.36E-07,7.65E-07,0.001000126,3.87E-07,5.47E-05,0.000233317,7.84E-07,4.96E-07,5.09E-07,1.31E-05,343
200178,0.001000825,4.54E-05,1.78E-05,2.90E-05,0.000171583,0.967063061,0.000689835,0.000867985,0.016364366,1.64E-05,2.89E-05,0.001792005,1.46E-05,0.000171018,3.67E-05,4.09E-05,1.87E-05,1.69E-05,0.011614044,150
200179,0.000187458,0.000157113,6.16E-05,0.000100285,0.000120408,0.00020623,0.002397245,0.000323031,0.189548821,5.66E-05,0.00010666,0.613056198,5.03E-05,0.192419679,0.000560456,0.000100364,6.46E-05,6.26E-05,0.000420366,625
200180,5.02E-05,0.980120322,3.60E-06,5.86E-06,2.20E-05,2.05E-05,0.001638655,1.57E-05,0.003840403,3.31E-06,1.85E-05,0.002420714,2.93E-06,6.00E-05,6.18E-05,1.19E-05,0.011574213,3.70E-06,0.000125798,179
200181,9.30E-06,2.06E-06,1.44E-06,3.17E-06,1.12E-06,2.48E-06,1.92E-05,2.50E-05,0.999791249,5.55E-07,4.95E-06,7.99E-06,5.86E-07,7.78E-06,1.42E-06,9.81E-07,6.37E-07,8.70E-07,0.000119256,836
200182,3.35E-05,7.82E-07,3.56E-07,5.79E-07,1.20E-06,1.27E-06,0.997752557,1.54E-06,0.000244072,3.28E-07,6.35E-07,0.001623309,2.91E-07,0.000328273,8.33E-06,5.37E-07,3.73E-07,3.48E-07,1.69E-06,513
200183,2.07E-05,1.33E-05,5.11E-06,2.01E-05,1.12E-05,1.94E-05,0.000503185,2.31E-05,0.996448959,4.70E-06,1.50E-05,0.000213839,4.17E-06,0.002286237,1.26E-05,8.32E-06,5.36E-06,4.99E-06,0.000379729,626
200184,2.99E-05,2.45E-06,9.03E-07,1.47E-06,0.000124736,7.79E-05,2.31E-05,1.69E-05,0.000846806,8.31E-07,1.46E-06,0.000374502,7.38E-07,2.06E-05,1.86E-06,0.998465948,9.47E-07,8.68E-07,8.18E-06,160
200185,5.31E-05,2.63E-06,1.15E-06,1.88E-06,3.26E-05,0.003474058,4.29E-05,8.21E-06,0.000508605,1.06E-06,1.87E-06,0.001040485,9.43E-07,1.50E-05,2.43E-06,0.994787332,1.21E-06,1.11E-06,2.35E-05,378
200186,0.000310342,0.000250472,4.12E-05,6.70E-05,7.39E-05,0.000199123,0.00022128,0.00034519,0.045766041,3.78E-05,8.09E-05,0.023272939,3.36E-05,0.024579398,7.68E-05,6.71E-05,4.35E-05,3.91E-05,0.904494212,205
200187,3.22E-05,1.14E-05,5.45E-06,9.72E-06,2.31E-05,0.00011972,0.000223736,0.002731918,0.996138056,5.03E-06,1.46E-05,0.000234273,4.46E-06,0.000250491,1.02E-05,8.88E-06,5.72E-06,5.17E-06,0.000165861,126
200188,0.002069333,9.30E-05,3.17E-05,5.22E-05,0.615142583,0.31975353,0.001103622,0.003029485,0.021449728,2.92E-05,5.13E-05,0.036096709,2.59E-05,0.00058254,7.39E-05,5.17E-05,3.33E-05,3.01E-05,0.000300162,47
200189,0.000765949,3.83E-05,1.42E-05,2.30E-05,0.498721265,0.000570746,0.001215233,0.000230374,0.005961941,1.30E-05,2.29E-05,0.067452375,1.16E-05,9.51E-05,3.00E-05,0.424150226,1.49E-05,1.36E-05,0.000655229,249
200190,0.000592608,8.62E-06,1.28E-06,2.08E-06,2.05E-05,5.73E-06,0.996096405,1.52E-05,0.00130616,1.18E-06,2.28E-06,0.001433612,1.04E-06,6.10E-05,0.000438765,2.09E-06,1.34E-06,1.42E-06,8.64E-06,87
200191,0.020973236,0.00028172,9.39E-05,0.000152855,0.003535202,0.042219654,0.003220335,0.000810768,0.692737488,8.63E-05,0.000151992,0.228706673,7.67E-05,0.005240763,0.000229422,0.000152979,9.85E-05,8.91E-05,0.001142367,566
200192,0.001040269,0.000280637,0.00010466,0.000170293,0.000220829,0.004972538,0.010874265,0.001837065,0.750860982,9.61E-05,0.000235177,0.051011709,8.54E-05,0.176019767,0.000685611,0.000170432,0.000109769,0.000101542,0.001123019,357
200193,0.004026445,0.000162849,5.26E-05,8.55E-05,0.018225355,0.699533364,0.001025211,0.0004249,0.209989022,4.83E-05,8.50E-05,0.057834776,4.29E-05,0.006955007,0.000113192,8.56E-05,5.51E-05,4.99E-05,0.001204961,326
200194,3.55E-06,2.52E-06,9.00E-07,2.22E-06,1.67E-06,3.68E-06,9.78E-06,6.54E-06,0.99968567,8.29E-07,2.35E-06,3.29E-05,7.35E-07,4.32E-05,1.68E-06,1.46E-06,9.44E-07,8.73E-07,0.000198506,756
200195,1.15E-06,2.47E-06,5.55E-06,6.96E-06,1.08E-06,1.31E-06,2.39E-05,2.14E-06,0.000268129,3.54E-07,0.999131348,0.000537839,3.14E-07,1.09E-05,2.68E-06,6.26E-07,5.60E-07,3.80E-07,2.31E-06,449
200196,2.00E-06,3.54E-06,1.22E-06,3.21E-06,1.35E-06,1.72E-06,0.00014267,2.67E-06,0.000913416,4.74E-07,0.99793517,0.000972332,4.20E-07,9.20E-06,3.38E-06,8.38E-07,9.23E-07,4.94E-07,4.98E-06,329
200197,0.000193946,2.11E-06,9.26E-07,1.51E-06,2.62E-05,0.000566835,2.93E-05,4.20E-06,0.001205871,8.52E-07,1.50E-06,0.000979906,7.57E-07,1.47E-05,1.91E-06,0.996955517,9.71E-07,8.90E-07,1.21E-05,91
